"SID","lat","lon","elev","name"
2629,56.2744,13.9378,104,"HASTVEDA"
2632,55.9558,15.7078,2.49,"UTKLIPPAN"
2633,55.7139,13.2122,86,"LUND, SOL"
2635,55.5714,13.0736,20.81,"MALMO"
2636,55.5231,13.3789,73,"MALMO-STURUP"
2643,56.9269,14.7306,182,"VAXJO, SOL"
2644,56.1978,16.4036,3.05,"OLANDS SODRA UDDE"
2646,56.6669,16.4608,0,"OLANDSBRON LAG"
2648,56.8464,14.8325,200,"VAXJO"
2652,56.0239,14.1028,10,"KRISTIANSTAD"
2661,56.845,15.4722,231.5,"KOSTA (ORREFORS)"
2664,56.2669,15.2681,58,"RONNEBY-BREDAKRA"
2665,56.1094,15.6231,8,"KARLSKRONA, SOL"
2667,56.1431,15.5867,4.1,"KARLSKRONA-SODERSTJERNA"
2670,56.6833,16.3,4.2,"KALMAR"
2679,56.9211,18.1506,36.3,"HOBURG A"
2680,56.9222,18.155,39,"HOBURG"
2701,69.05,20.85,1009,"KILPISJARVI SAANA"
2702,69.1333,27.2667,156,""
2703,60.2,24.75,32,"ESPOO SEPANKYLA"
2704,61.1167,24.3333,87,"HATTULA LEPAA AWS"
2705,67.0167,27.2167,493,"PELKOSENNIEMI PYHATUNTURI"
2706,60.25,24.05,37,"LOHJA PORLA"
2708,62.1833,22.7997,161,""
2710,62.95,26.4,127,"VESANTO KK"
2711,63.1,21.6167,13,"VAASA KESKUSTA"
2713,61.2167,25.1328,134,""
2714,64.4833,26.4667,115,"VAALA PELSO"
2715,64.8333,28.2333,320,"HYRYNSALMI KYTOMAKI"
2716,65.9333,26.5167,154,"RANUA KK"
2717,68.1667,25.7667,272,"KITTILA POKKA"
2718,61.5225,28.185,98,""
2719,67.8167,27.75,243,"SODANKYLA LOKKA"
2720,67.6961,24.8581,191.4,""
2721,63.95,22.85,6,"KOKKOLA TANKAR"
2722,68.4167,27.4167,320,"INARI SAARISELKA"
2723,67.7833,24.85,200,"KITTILA LEVITUNTURI"
2724,60.1158,20.2975,16,""
2725,63.45,24.45,153,"HALSUA KANALA PUROLA"
2726,68.6,23.5833,377,"ENONTEKIO NAKKALA"
2727,61.2667,25.5167,76,"ASIKKALA PULKKILANHARJU"
2728,61.3,28.1833,88,"TAIPALSAARI KYLANIEMI"
2729,61.8833,25.3333,205,"JAMSA HIMOS"
2730,61.8333,28.85,157,"SAVONLINNA RUUNAVUORI"
2731,61.5333,28.2,127,"PUUMALA KK"
2732,62.8,27.9,87,"KUOPIO RITONIEMI"
2733,61.0333,28.5667,46,"JOUTSENO KONNUNSUO"
2734,61.45,29.4667,75,"PARIKKALA KOITSANLAHTI"
2735,62.3333,23.55,140,"VIRRAT AIJANNEVA"
2736,61.9,27.8833,112,"JUVA PARTAALA"
2737,63.8167,24.1667,85,"TOHOLAMPI LAITALA"
2738,63.7333,25.7167,153,"PYHAJARVI OL OJAKYLA"
2739,64.1167,28.35,163,"SOTKAMI KUOLANIEMI"
2740,65.8833,24.2667,9,"TORNIO LIAKKA"
2741,60.1833,19.9833,13,"JOMALA JOMALABY"
2743,59.8667,22.2,8,"DRAGSF JARD VANO"
2745,67.1667,29.1833,215,"SALLA NARUSKA"
2746,59.8167,22.9167,28,"HANKO TULLINIEMI"
2747,60.3833,22.1,6,"TURKU RAJAKARI"
2750,59.85,23.25,3,"HANKO TVARMINNE"
2751,61.6333,21.3833,5,"PORI TAHKOLUOTO"
2752,62.2,21.1667,22,"KRISTIINANKAUPUNGIN MAJAKKA"
2753,61.8333,22.4667,123,"KANKAANPAA NIINISALO AWS"
2754,61,24.5,85,"HAMEENLINNA KATINEN"
2755,64.0333,24.7167,76,"YLIVIESKA AIRPORT"
2756,60.3667,23.1167,3,"SALO KARKKA"
2757,59.8167,23.5833,23,"TAMMISAARI JUSSARO"
2758,60.4167,24.4,44,"VIHTI MAASOJA"
2759,60.3833,25.6167,24,"PORVOO HARABACKA"
2761,61.15,21.3,29,"RAUMA KYLMAPIHLAJA"
2762,61.2667,22.25,39,"KOKEMAKI PEIPOHJA HYRKOLA"
2763,61.4667,23.75,86,"TAMPERE HARMALA"
2764,67.9975,24.2094,270,""
2765,61.7,25.5167,83,"LUHANKA JUDINSALO"
2766,63.15,31.05,236.5,""
2767,61.05,25.05,125,"LAMMI BIOLOGINEN ASEMA"
2768,61.2167,26.05,100,"HEINOLA PLAANI"
2769,62.4167,22.1833,95,"KAUHAJOKI KUJA-KOKKO"
2770,61.85,24.2833,153,"JUUPAJOKI HYYTIALA"
2771,61.8833,26.1,146,"LEIVONMAKI SAVENAHO"
2772,62.0667,28.5667,80,"RANTASALMI RUKKASLUOTO"
2773,60.45,22.1833,7,"TURKU ARTUKAINEN"
2777,60.45,23.65,121,"KIKALA AIRPORT"
2778,61.8,29.3167,80,"PUNKAHARJU LAUKANSAARI"
2780,62.9333,21.1833,3,"KORSNAS BREDSKARET"
2781,62.9833,20.75,4,"STROMMINGSBADAN"
2783,61.1833,25.0333,129,"LAMMI ISO-EVO"
2787,63.0833,24.2667,170,"ALAJARVI MOKSY"
2788,63.15,27.3167,91,"MAANINKA HALOLA"
2789,63.3833,28.6667,166,"RAUTAVAARA YLA-LUOSTA"
2790,60.25,20.75,23,"KUMLINGE KK"
2791,63.2333,29.2333,116,"JUUKA NIEMELA"
2793,62.55,29.6667,80,"LIPERI TUISKAVANLUOTO"
2794,59.9167,24.35,2,"KIRKKONUMMI MAKILUOTO"
2795,60.1,24.9833,6,"HELSINKI HARMAJA"
2796,63.3167,30.05,98,"LIEKSA LAMPELA"
2797,64.15,25.4333,112,"HAAPAVESI"
2798,63.6667,28.8333,115,"VALTIMO KK"
2799,64.3,30.1667,198,"KUHMO KALLIOJOKI"
2800,64.6167,23.9,24,"NAHKIAINEN"
2801,69.05,20.7833,476,"KILPISJARVI"
2803,64.6833,25.1,50,"RUUKKI REVONLAHTI"
2804,65.5667,28.25,203,"TAIVALKOSKI PALOASEMA"
2805,69.75,27.0333,101,"KEVO"
2807,68.6167,27.4167,148,"IVALO"
2808,69.5833,28.85,132,"INARI SEVETTIJARVI"
2811,66.3667,29.3167,160,"KUUSAMO KIUTAKONGAS"
2812,66.5333,24.65,91,"YLITORNIO MELTOSJARVI"
2813,66.5833,26.0167,107,"ROVANIEMI APUKKA"
2814,66.7167,27.1667,209,"KEMIJARVI LENTOKENTTA"
2815,67.2833,28.1833,180,"SAVUKOSKI KK"
2816,68.0833,27.1833,249,"SODANKYLA VUOTSO"
2817,68.4333,27.45,432,"INARI SAARISELKA AWS"
2818,68.4833,28.3,255,"INARI RAJAJOOSEPPI"
2819,67.75,29.6167,370,"SALLA VARRIOTUNTURI"
2820,68.0667,24.0333,757,"KITTILA LAUKUKERO"
2821,67.9667,24.1167,566,"KITTILA SAMMALTUNTURI"
2823,67.9667,23.6833,253,"MUONIO"
2824,67.9833,24.25,350,"KITTILA KENTTAROVA"
2825,70.0833,27.95,35,"UTSJOKI NUORGAM"
2826,67.3667,26.6333,180,"SODANKYLA AWS"
2827,69.0667,27.5,124,"INARI VAYLA"
2828,60.3833,22.55,5,"PIIKKIO YLTOINEN"
2829,60.6,24.8,86,"HYVINKAA MUTILA"
2830,60.7,26.8167,33,"ANJALANKOSKI ANJALA"
2831,60.5333,27.6833,5,"VIROLAHTI KOIVUNIEMI"
2832,62.2333,30.35,90,"TOHMAJARVI KEMIE"
2833,62.9333,22.4833,32,"YLISTARO PELMA"
2834,63.8333,27.2167,208,"VIEREMA KAARAKKALA"
2835,68.85,28.3,125,"INARI NELLIM"
2836,67.3667,26.6333,179,"SODANKYLA"
2844,66.8,24,84,"PELLO"
2845,66.5667,25.8333,201,"ROVANIEMI"
2847,66.5,25.7167,82,"ROVANIEMI RAUTATIEASEMA"
2849,66.8333,28.6833,222,"SALLA KK"
2850,62.3222,27.9078,83,""
2851,64.9333,25.3833,12,""
2852,63.8444,23.1244,8.1,""
2857,68.9031,25.7364,285,""
2858,69.5825,28.8942,106,""
2859,64.6642,28.0567,341,""
2860,67.6522,24.9017,181,""
2862,65.7333,24.5167,7,"KEMI AJOS"
2863,65.4167,24.1333,19,"KEMI I"
2864,65.7836,24.5794,14.5,""
2866,65.4,26.9667,123,"PUDASJARVI"
2868,66.1667,29.15,488,"KUUSAMO RUKATUNTURI"
2869,65.9667,29.1833,263,"KUUSAMO"
2872,64.6667,24.4167,2,"RAAHE LAPALUOTO"
2873,65.0333,24.5667,8,"MARJANIEM"
2874,65.0333,24.7333,7,"HAILUOTO"
2875,64.9333,25.3667,15,"OULU"
2876,65,25.4,5,"OULU VIHREASAARI"
2880,65.8469,24.1736,9,""
2881,65.9769,26.3675,163,""
2882,68,24.24,340,""
2883,64.2167,27.755,161.5,""
2888,69.0483,27.7569,121.5,""
2889,64.9333,28.75,225,"SUOMUSSALMI PESIO"
2890,69.7569,27.0119,76,""
2897,64.2833,27.6833,136,"KAJAANI"
2901,63.7333,22.5833,13,"MASSKAR"
2903,63.7175,23.1386,25,""
2906,60.1714,22.7575,13,""
2907,64.3333,23.6,5,"ULKOKALLA"
2910,63.4333,21.0667,11,"VALASSAARET"
2911,63.05,21.7667,8,"VAASA AIRPORT"
2913,63.1,23.0333,44,"KAUHAVA"
2915,63.0833,25.8667,132,"VIITASAARI"
2917,63.0167,27.8,102,"KUOPIO"
2919,61.1981,28.4728,77,""
2920,63.75,22.5333,19,"PIETARSAARI KALLAN"
2921,62.8833,21.1,13,"MOIKIPAA"
2923,60.8167,23.5,105,"JOKIOINEN AWS"
2924,62.5333,24.0167,161,"AHTARI"
2926,61.4833,21.7833,9,""
2927,62.5106,24.8078,227,""
2928,62.6017,29.7239,81,""
2929,62.6667,29.6333,117,"JOENSUU"
2931,62.3336,21.1903,5,""
2935,62.4,25.6833,145,"JYVASKYLA"
2937,61.25,22.35,39,""
2939,62.7667,30.9667,157,"ILOMANTSI MEKRIJARVI"
2942,61.85,22.4667,136,"NIINISALO"
2943,61.5167,23.75,104,"TAMPERE SIILINKARI"
2944,61.5175,23.7536,112,"TAMPERE/PIRKKALA"
2945,61.85,24.8,145,"HALLI"
2946,61.8667,24.8167,144,""
2947,61.7333,27.3,138,"MIKKELI"
2948,61.95,28.95,95,"SAVONLINNA"
2949,60.6467,23.8058,143,""
2950,60.1167,21.7,6,"FAGERHOLM"
2952,61.4667,21.8,17,"PORI"
2955,62.9,27.6333,88.3,""
2956,60.8906,26.9414,99,""
2957,63.1,21.65,9,""
2958,61.05,28.2,106,"LAPPEENRANTA"
2959,61.05,28.2167,114.8,""
2961,61.1333,21.3667,10,"KUUSKAJASKARI"
2963,60.8167,23.5,103,"JOKIOINEN"
2964,60.7167,21.0167,4,"KUSTAVI ISOKARI"
2965,60.9667,25.6333,79,"LAHTI"
2966,60.9,26.9333,100,"UTTI"
2967,60.2833,27.1833,6,"KOTKA HAAPASAARI"
2970,60.1247,19.9033,6.1,""
2971,60.15,19.8667,10,"JOMALA"
2972,60.5167,22.2667,59,"TURKU"
2973,60.4,23.7667,86,"SUOMUSJARVI"
2974,60.3167,24.9667,56,"HELSINKI-VANTAA"
2975,60.25,25.05,28,"HELSINKI-MALMI"
2976,60.3667,26.9667,12,"RANKKI"
2978,60.1833,24.95,4,"HELSINKI KAISANIEMI"
2979,59.5,20.35,16,"BOGSKAR"
2980,59.9667,19.9667,10,"NYHAMN"
2981,59.7833,21.3833,7,"UTO"
2982,59.7667,22.95,11,"RUSSARO"
2983,60.5167,24.65,111,""
2984,59.9333,24.0167,12,"BAGASKAR"
2987,59.9833,25.6,23,"KALLBADAGRUND"
2988,60.1,25.0667,7,"ISOSAARI"
2989,59.95,24.9333,20.2,""
2991,60.2,25.6333,27,"PORVOO EMASALO"
2992,60.2667,26.45,5,"PERNAJA ORRENGRUND"
2993,60.3,19.1333,11,"MARKET"
2996,60.4,21.95,7,"RYMATTYLA RAULA"
2998,60.2031,24.9614,25.3,""
3002,60.7483,-0.8556,15,"BALTASOUND NO.2"
3005,60.1392,-1.1847,82,"LERWICK"
3006,60.45,-1.27,7,"SELLA NESS"
3007,60.58,-1.27,22,"MUCKLE HOLM"
3008,59.5264,-1.6275,57,"FAIR ISLE"
3010,59.0825,-4.4044,12,"SULE SKERRY"
3011,59.1167,-5.8167,103,"NORTH RONA ISLAND"
3013,60.15,-2.07,22,"FOULA"
3014,60.1106,-2.0647,22,"FOULA NO2"
3017,58.9536,-2.9014,26,"KIRKWALL"
3019,57.35,-7.3667,4,"SOUTH UIST"
3023,57.3575,-7.385,4,"SOUTH UIST RANGE"
3026,58.2136,-6.3189,15,"STORNOWAY AIRPORT"
3027,57.43,-6.77,83,"WATERSTEIN"
3031,57.725,-4.8956,269,"LOCH GLASCARNOCH"
3034,57.8589,-5.6328,11,"AULTBEA NO2"
3035,57.0333,-7.45,3,"BARRA"
3037,57.2569,-5.8053,18,"SKYE:LUSA"
3039,57.4181,-5.6886,773,"BEALACH NA BA NO2"
3040,56.77,-6.05,45,"KILMORY"
3041,56.8222,-4.9692,1130,"AONACH MOR"
3043,57.4,-5.48,59,"LOCHCARRON"
3044,58.2878,-4.4425,81,"ALTNAHARRA NO2"
3046,57.62,-4.82,88,"LOCHLUICHART"
3047,56.8669,-4.7081,249,"TULLOCH BRIDGE"
3055,58.87,-3.38,20,"RACKWICK"
3057,57.27,-4.48,21,"FOYERS"
3062,57.8189,-3.9667,4,"TAIN RANGE"
3063,57.2064,-3.8283,228,"AVIEMORE"
3065,57.1161,-3.6431,1237,"CAIRNGORM SUMMIT"
3066,57.6456,-3.5636,5,"KINLOSS"
3068,57.7114,-3.3233,7,"LOSSIEMOUTH"
3070,57.35,-3.35,213,"GLENLIVET"
3072,56.8792,-3.4208,928,"CAIRNWELL"
3075,58.4539,-3.09,36,"WICK AIRPORT"
3077,58.32,-3.28,85,"LYBSTER"
3080,57.0758,-2.8411,140,"ABOYNE NO2"
3088,56.8519,-2.2658,134,"INVERBERVIE NO.2"
3091,57.205,-2.2053,65,"DYCE"
3092,57.5025,-1.7742,15,"PETERHEAD HARBOUR"
3094,57.6978,-2.1228,4,"ROSEHEARTY"
3097,56.75,-3.53,248,"ENOCHDHU"
3100,56.5,-6.8828,9,"TIREE"
3105,55.6814,-6.2497,13.95,"ISLAY:PORT ELLEN"
3111,55.4408,-5.6969,10,"MACHRIHANISH"
3116,56.4,-5,40,"DALMALLY, STRONMILCHAN"
3120,55.7,-5.3,46,"ARRAN; LOCHRANZA"
3132,54.8592,-4.9353,11,"WEST FREUGH"
3134,55.9067,-4.5325,59,"GLASGOW BISHOPTON"
3136,55.5153,-4.5847,27,"PRESTWICK, GANNET"
3138,55.97,-4.8,5,"GREENOCK MRCC"
3139,55.6,-4.2167,223,"SAUGHALL"
3144,56.3264,-3.7286,35,"STRATHALLEN AIRFIELD"
3148,56.4233,-4.32,564,"GLEN OGLE"
3153,54.8033,-4.0081,113,"DUNDRENNAN"
3154,55.05,-3.65,16,"DUMFRIES/DRUNGANS"
3155,55.6272,-3.7361,245,"DRUMALBIN"
3158,55.7086,-2.3847,112,"CHARTERHALL"
3162,55.3119,-3.2069,236,"ESKDALEMUIR"
3164,55.6,-3.55,200,"BIGGAR"
3166,55.9283,-3.3444,57,"EDINBURGH GOGARBANK"
3171,56.3767,-2.8628,10,"LEUCHARS"
3174,56.3,-2.58,12,"FIFE NESS"
3176,55.37,-2.52,308,"CARTERHOUSE"
3204,54.0853,-4.6319,16,"RONALDSWAY"
3209,54.93,-3.15,7,"DRUMBURGH"
3210,54.5178,-3.6147,124,"ST BEES HEAD NO.2"
3212,54.6139,-3.1567,81,"KESWICK"
3214,54.125,-3.2581,15,"WALNEY ISLAND"
3215,54.77,-3.32,61,"ASPATRIA"
3220,54.9344,-2.9636,28,"CARLISLE"
3224,55.0503,-2.5544,285,"SPADEADAM NO2"
3225,54.5022,-2.685,252,"SHAP"
3226,54.5725,-2.4131,227,"WARCOP RANGE"
3227,54.6842,-2.4514,847,"GREAT DUN FELL NO2"
3230,55.285,-2.2794,211,"REDESDALE CAMP"
3235,54.82,-2.08,434,"BOLTSHOPE PARK"
3238,55.0197,-1.8817,142,"ALBEMARLE"
3240,55.4208,-1.6014,23,"BOULMER"
3246,54.98,-1.6,30,"NEWCASTLE WEATHER CENTRE"
3257,54.2969,-1.5331,33,"LEEMING"
3261,54.1347,-1.4144,33,"DISHFORTH AIRFIELD"
3265,54.2047,-1.39,25,"TOPCLIFFE"
3266,54.0453,-1.2511,14,"LINTON-ON-OUSE"
3275,54.5628,-0.8636,158,"LOFTUS"
3281,54.3586,-0.6717,262,"FYLINGDALES"
3292,54.0939,-0.1758,15,"BRIDLINGTON MRSC"
3301,53.26,-4.3761,60,"MONA"
3302,53.2525,-4.5364,10,"VALLEY"
3305,53.0942,-3.9414,216,"CAPEL CURIG NO3"
3313,53.2592,-3.5089,77,"RHYL NO2"
3314,53.22,-3.22,263,"MOEL-Y-CRIO"
3316,53.4972,-3.0578,9,"CROSBY"
3318,53.7744,-3.0394,10.4,"BLACKPOOL, SQUIRES GATE"
3321,53.1747,-2.9875,10,"HAWARDEN AIRPORT"
3330,53.1278,-1.9814,298,"LEEK THORNCLIFFE"
3334,53.35,-2.28,69,"MANCHESTER AIRPORT"
3339,53.97,-2.03,153,"SKIPTON NO2"
3344,53.8111,-1.8667,262,"BINGLEY NO.2"
3345,53.62,-1.67,259,"EMLEY MOOR"
3346,53.6117,-1.6669,267,"EMLEY MOOR NO 2"
3347,53.8,-1.55,47,"---"
3348,53.3392,-2.1544,88,"WOODFORD"
3354,53.0056,-1.2511,117,"NOTTINGHAM, WATNALL"
3355,53.8358,-1.1989,9,"CHURCH FENTON"
3373,53.3069,-0.5481,57,"SCAMPTON"
3377,53.1753,-0.5233,68.9,"WADDINGTON"
3379,53.0311,-0.5036,63,"CRANWELL"
3382,53.8747,-0.4417,7,"LECONFIELD"
3385,53.4747,0.1528,8,"DONNA NOOK NO.2"
3391,53.0939,-0.1728,6,"CONINGSBY"
3392,53.0883,0.2708,3,"WAINFLEET NO2"
3402,52.82,-4.63,253,"MYNYDD RHIW"
3405,52.7889,-4.7414,95,"ABERDARON"
3407,52.8,-4.12,9,"LLANBEDR"
3408,52.95,-3.42,228,"CYNWYD"
3409,52.9072,-3.5831,163,"BALA"
3410,52.7572,-3.4653,360,"LAKE VYRNWY NO2"
3411,52.57,-3.72,244,"ABERHOSAN"
3414,52.7947,-2.6647,72,"SHAWBURY"
3453,52.7272,-0.6558,136,"COTTESMORE"
3462,52.6114,-0.4611,73,"WITTERING"
3469,52.8733,0.1386,3,"HOLBEACH NO2"
3482,52.6514,0.5661,21,"MARHAM"
3488,52.9494,1.1225,21,"WEYBOURNE"
3495,52.77,1.35,20,"COLTISHALL"
3502,52.1394,-4.5711,133,"ABERPORTH"
3503,52.3442,-3.9481,63,"TRAWSGOED"
3507,52.0633,-3.6147,307,"SENNYBRIDGE NO2"
3520,52.2431,-2.8858,99,"SHOBDON AIRFIELD"
3521,52.03,-2.85,77,"MADLEY"
3522,52.08,-2.8025,76,"HEREFORD, CREDENHILL"
3526,52.2,-2.22,25,"---"
3527,52.12,-2.3,46,"GREAT MALVERN"
3529,52.1483,-2.0411,35,"PERSHORE"
3535,52.48,-1.6908,96,"COLESHILL"
3544,52.3589,-1.3314,107,"CHURCH LAWFORD"
3560,52.2269,-0.4653,85,"BEDFORD"
3590,52.1239,0.9575,89.79,"WATTISHAM"
3591,52.1167,0.9667,89,"WATTISHAM"
3604,51.7089,-5.0533,44,"MILFORD HAVEN CONSERVANCY BOARD"
3605,51.7144,-4.3675,6.78,"PEMBREY SANDS"
3609,51.5656,-3.9817,43,"MUMBLES HEAD"
3628,51.5219,-2.5772,59,"FILTON"
3647,51.8606,-1.6931,210,"LITTLE RISSINGTON"
3649,51.7583,-1.5781,82,"BRIZE NORTON"
3658,51.6203,-1.0986,57,"BENSON"
3660,51.6817,-0.8069,204,"HIGH WYCOMBE HQAIR"
3672,51.5486,-0.4169,33,"NORTHOLT"
3684,51.8961,0.4506,87,"ANDREWSFIELD"
3693,51.5547,0.8269,2,"SHOEBURYNESS, LANDWICK"
3696,51.8544,1.2789,5,"WALTON-ON-THE-NAZE"
3701,51.02,-4.48,122,"GAWLISH"
3707,51.0892,-4.1486,6,"CHIVENOR"
3710,51.0869,-3.6089,348,"LISCOMBE"
3716,51.4053,-3.4408,49,"ST. ATHAN"
3717,51.48,-3.18,9,"CARDIFF WEATHER CENTRE"
3740,51.5031,-1.9922,145,"LYNEHAM"
3743,51.2017,-1.8058,132,"LARKHILL"
3746,51.1617,-1.7547,126,"BOSCOMBE DOWN"
3749,51.1497,-1.57,90.4,"MIDDLE WALLOP"
3761,51.2389,-0.945,118,"ODIHAM"
3768,51.28,-0.7725,65,"SOUTH FARNBOROUGH"
3769,51.1439,-0.2294,67,"CHARLWOOD"
3770,51.5047,-0.1311,5,"LONDON, ST JAMES PARK"
3772,51.4792,-0.4506,25,"HEATHROW"
3779,51.52,-0.1,20,"LONDON WEATHER CENTRE"
3780,51.22,-0.13,63,"REDHILL"
3781,51.3039,-0.0914,170,"KENLEY AIRFIELD"
3784,51.4644,0.3114,3,"GRAVESEND, BROADNESS"
3791,51.45,0.75,25,"SHEERNESS"
3796,51.1336,1.3433,117,"LANGDON BAY"
3797,51.3464,1.3356,49,"MANSTON"
3803,49.9144,-6.2958,31,"SCILLY: ST MARY'S AIRPORT"
3807,50.2167,-5.3167,88,"CAMBORNE"
3808,50.2183,-5.3275,87,"CAMBORNE"
3809,50.0844,-5.2572,76,"CULDROSE"
3810,50.15,-5.07,35,"PENDENNIS POINT"
3817,50.43,-5,119,"ST. MAWGAN"
3820,50.63,-4.6,291,"DAVIDSTOW MOOR"
3823,50.5022,-4.6669,200,"CARDINHAM, BODMIN"
3824,50.57,-4.48,233,"BASTREET"
3827,50.355,-4.1211,50.6,"PLYMOUTH, MOUNT BATTEN"
3837,50.4,-3.48,8,"BRIXHAM"
3839,50.7372,-3.4058,31,"EXETER AIRPORT"
3840,50.8603,-3.2403,252,"DUNKESWELL AERODROME"
3853,51.0064,-2.6428,20,"YEOVILTON"
3857,50.5219,-2.4556,52,"ISLE OF PORTLAND"
3862,50.7794,-1.8361,10,"HURN"
3866,50.5756,-1.2969,20,"WIGHT: ST. CATHERINES POINT"
3872,50.8147,-0.9225,4,"THORNEY ISLAND"
3874,50.8081,-1.2108,9,"SOLENT"
3876,50.8361,-0.2936,2,"SHOREHAM AIRPORT"
3881,50.93,0.6,82,"BREDE"
3882,50.8994,0.3169,52,"HERSTMONCEUX, WEST END"
3894,49.4331,-2.5981,101,"GUERNSEY AIRPORT"
3895,49.2097,-2.1942,84,"JERSEY AIRPORT"
3896,49.2,-2.1,54,"ST. HELIER"
3900,54.42,-8.08,50,"KNOCKAREVAN"
3902,54.43,-8.05,145,"CORGARY"
3903,54.3953,-7.6453,47,"ST ANGELO"
3904,54.7069,-7.5781,49,"CASTLEDERG"
3906,55.02,-7.23,73,"CARMONEY"
3907,55.1603,-6.9483,6,"MAGILLIGAN NO 2"
3908,55.0572,-7.0086,4,"BALLYKELLY"
3911,54.7208,-6.815,225,"LOUGH FEA"
3912,54.72,-6.52,17,"MOYOLA"
3914,55.2,-6.65,8,"PORTRUSH"
3915,54.8653,-6.4583,64,"PORTGLENONE"
3916,55.1806,-6.1547,156,"BALLYPATRICK FOREST"
3917,54.6633,-6.2258,63,"ALDERGROVE"
3920,54.48,-6.1,38,"HILLSBOROUGH"
3923,54.2369,-6.5039,161,"GLENANNE NO2"
3927,54.67,-5.67,11,"BANGOR HARBOUR"
3928,54.85,-5.8,3,"LARNE"
3951,51.4667,-9.4167,21,"SHERKIN ISLAND"
3952,51.8,-8.25,41,"ROCHES POINT"
3953,51.9381,-10.2433,25,"VALENTIA OBSERVATORY"
3955,51.85,-8.4833,162,"CORK AIRPORT"
3956,52.2978,-6.4967,63,"JOHNSTOWN CASTLE"
3961,52.85,-6.9,63,"OAK PARK, CARLOW"
3962,52.7,-8.9167,20,"SHANNON AIRPORT"
3963,53.3167,-9.9,23,"MACE HEAD"
3964,53.2833,-9.0167,21,"GALWAY"
3966,53.0167,-8,76,"GURTEEN"
3967,53.3,-6.4333,93,"CASEMENT AERODROME"
3969,53.4333,-6.25,85,"DUBLIN AIRPORT"
3970,53.7167,-8.9833,69,"CLAREMORRIS"
3971,53.5333,-7.3667,100,"MULLINGAR"
3973,53.9,-8.8167,209,"CONNAUGHT AIRPORT"
3976,54.2333,-10,10,"BELMULLET"
3978,54.4939,-8.2431,34.67,"FINNER"
3979,54.05,-7.3,79,"BALLYHAISE, CAVAN"
3980,55.3667,-7.3333,21,"MALIN HEAD"
4005,66.1610,-23.2538,27.00,"BOLUNGARVIK"
4007,65.8686,-23.5578,16.00,"HOLAR I DYRAFIRDI"
4013,65.0740,-22.7339,13.00,"STYKKISHOLMUR"
4017,66.1006,-22.6594,21.00,"AEDEY"
4018,63.9747,-22.5876,47.00,"KEFLAVIKURFLUGVOLLUR"
4027,65.2297,-21.7543,50.00,"ASGARDUR"
4030,64.1275,-21.9028,52.00,"REYKJAVIK"
4031,66.0213,-21.4250,15.00,"LITLA-AVIK"
4034,64.6430,-21.5893,14.00,"STAFHOLTSEY"
4038,63.8692,-21.1602,3.00,"EYRARBAKKI"
4042,64.2504,-20.3309,89.00,"HJARDARLAND"
4045,65.6580,-20.2925,8.00,"BLONDUOS"
4048,63.3996,-20.2882,118.00,"STORHOFDI"
4051,66.1128,-20.1105,3.00,"HRAUN A SKAGA"
4053,65.7030,-19.6130,43.00,"BERGSTADIR"
4056,64.8668,-19.5622,641.00,"HVERAVELLIR"
4058,63.4236,-19.1830,20.00,"VATNSSKARDSHOLAR"
4059,66.1852,-18.9534,30.00,"SAUDANESVITI"
4061,65.5010,-18.1616,25.00,"TORFUR"
4063,65.6856,-18.1002,23.00,"AKUREYRI"
4064,63.7930,-18.0119,22.00,"KIRKJUBAEJARKLAUSTUR"
4067,65.3764,-17.3874,295.00,"MYRI"
4069,65.8210,-17.3446,40.00,"STADARHOLL"
4071,66.1994,-17.1028,17.00,"MANARBAKKI"
4072,63.8743,-16.6364,9.00,"FAGURHOLSMYRI"
4073,65.6423,-16.1208,384.00,"GRIMSSTADIR"
4077,66.4560,-15.9527,4.00,"RAUFARHOFN"
4082,64.2691,-15.2135,5.00,"HOFN I HORNAFIRDI"
4083,66.0659,-15.0792,25.00,"MIDFJARDARNES"
4085,65.7027,-14.8211,42.00,"SKJALDTHINGSSTADIR"
4089,65.2830,-14.4025,23.00,"EGILSSTADAFLUGVOLLUR"
4097,65.2682,-13.5759,9.00,"DALATANGI"
4101,65.5029,-24.5312,35.00,"BJARGTANGAR"
4102,63.2993,-20.5995,36.00,"SURTSEY"
4103,65.5951,-23.9748,43.00,"PATREKSFJORDUR"
4104,64.9041,-23.9316,7.00,"GUFUSKALAR"
4106,64.8957,-23.7162,19.00,"OLAFSVIK"
4107,66.0760,-23.1987,550.00,"SELJALANDSDALUR"
4108,64.9213,-23.2513,17.00,"GRUNDARFJORDUR"
4109,66.0444,-23.3074,741.00,"THVERFJALL"
4110,64.8393,-23.3018,17.00,"BLAFELDUR"
4111,66.0426,-22.9860,10.00,"SUDAVIK"
4112,64.7268,-21.6297,115.00,"LITLA-SKARD"
4116,64.0817,-22.6893,4.00,"GARDSKAGAVITI"
4117,66.0596,-23.1699,2.00,"ISAFJORDUR"
4118,63.9829,-22.6005,50.00,"KEFLAVIKURFLUGVOLLUR"
4120,63.8438,-22.4170,9.00,"GRINDAVIK"
4121,66.4305,-23.1345,7.00,"STRAUMNESVITI"
4122,65.0717,-22.7324,12.00,"STYKKISHOLMUR"
4123,66.4107,-22.3789,22.00,"HORNBJARGSVITI"
